Cognome,Nome,Documents by author,Citations,h-index;;;;;;;;;
Acciani,Claudio,11,80,5;;;;;;;;;
Adinolfi,Felice,47,526,14;;;;;;;;;
Altamore,Luca,13,124,7;;;;;;;;;
Amato,Mario,23,529,11;;;;;;;;;
Annunziata,Azzurra,51,1552,19;;;;;;;;;
Aragrande,Maurizio,16,209,7;;;;;;;;;
Arata,Linda,11,82,4;;;;;;;;;
Arfini,Filippo,44,580,12;;;;;;;;;
Arru,Brunella,12,110,5;;;;;;;;;
Asciuto,Antonio,18,152,10;;;;;;;;;
Bacarella,Simona,14,124,7;;;;;;;;;
Baldi,Lucia,22,345,11;;;;;;;;;
Banterle,Alessandro,57,1168,21;;;;;;;;;
Barbieri,Cinzia,2,8,2;;;;;;;;;
Bartolini,Fabio,69,1009,17;;;;;;;;;
Bassi,Ivana,13,58,5;;;;;;;;;
Bazzani,Claudia,17,264,10;;;;;;;;;
Beber,Caetano Luiz,7,36,3;;;;;;;;;
Begalli,Diego,32,306,11;;;;;;;;;
Belletti,G.,26,646,12;;;;;;;;;
Belletti,M.,10,25,3;;;;;;;;;
Bellia,C.,30,259,11;;;;;;;;;
Belliggiano,Angelo,12,87,6;;;;;;;;;
Benedetto,Graziella,12,313,5;;;;;;;;;
Bentivoglio,Deborah,26,236,11;;;;;;;;;
Bernetti,Iacopo,42,464,13;;;;;;;;;
Bertazzoli,Aldo,16,75,5;;;;;;;;;
Bertoni,Danilo,21,356,10;;;;;;;;;
Bianchi,Rossella,1,139,1;;;;;;;;;
Blanc,S.,32,279,11;;;;;;;;;
Blasi,Emanuele,22,345,9;;;;;;;;;
Boccaletti,Stefano,325,22673,58;;;;;;;;;
Boccia,Flavio,37,616,18;;;;;;;;;
Boggia,Antonio,42,792,17;;;;;;;;;
Bonazzi,Giuseppe,20,181,8;;;;;;;;;
Boncinelli,Fabio,42,481,14;;;;;;;;;
Borra,Danielle,23,211,8;;;;;;;;;
Borrello,Massimiliano,19,400,9;;;;;;;;;
Borsellino,Valeria,42,339,11;;;;;;;;;
Bozzo,Francesco,18,91,5;;;;;;;;;
Bracco,Salvatore,15,174,9;;;;;;;;;
Brun,Filippo,41,445,13;;;;;;;;;
Brunori,Gianluca,87,2350,24;;;;;;;;;
Camanzi,Luca,24,182,9;;;;;;;;;
Canali,Gabriele,12,321,8;;;;;;;;;
Canali,Massimo,15,292,8;;;;;;;;;
Canavari,Maurizio,138,1667,24;;;;;;;;;
Capitanio,Fabian,47,830,15;;;;;;;;;
Capitello,Roberta,41,320,11;;;;;;;;;
Caracciolo,Francesco,94,1748,26;;;;;;;;;
Carbone,Anna,21,212,10;;;;;;;;;
Carbone,F.,24,142,7;;;;;;;;;
Carlucci,Domenico,28,653,12;;;;;;;;;
Carzedda,Matteo,8,26,3;;;;;;;;;
Casieri,Arturo,5,29,3;;;;;;;;;
